,parkGeoHash,spendGeoHash,pctTimeSpend,parkGeoHash_AvgTimeToPark,parkGeoHash_PercentSearching,spendGeoHash_AvgTimeToPark,spendGeoHash_PercentSearching,distance,spend_lat,spend_lng,park_lat,park_lng,spendDistrict,spendFoodC,spendShopC,parkDistrict,parkFoodC,parkShopC,parkAvgTimeToParkRatio,parkTotalSearching,parkAvgUniqueGeohashes,parkAvgTotalGeohashes,parkPercentCar,parkPercentMPV,parkPercentLDT,parkPercentMDT,parkPercentHDT,parkPercentOther,spendAvgTimeToParkRatio,spendTotalSearching,spendAvgUniqueGeohashes,spendAvgTotalGeohashes,spendPercentCar,spendPercentMPV,spendPercentLDT,spendPercentMDT,spendPercentHDT,spendPercentOther
13726,dpz8dk6,dpz8dk6,0.2361,5.3731,0.0469,5.3731,0.0469,118,43.71,-79.35,43.71,-79.35,East York,9,13,East York,9,13,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077
13727,dpz8dk7,dpz8dk6,0.3033,4.1148,0.1118,5.3731,0.0469,610,43.71,-79.35,43.71,-79.35,East York,9,13,East York,11,17,1.6757,18,5.0556,8.5,0.0,0.5556,0.2222,0.0,0.0556,0.1667,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077
13728,dpz8dk1,dpz8dk6,0.056,4.263,0.3333,5.3731,0.0469,610,43.71,-79.35,43.7,-79.35,East York,9,13,East York,1,3,2.1711,16,4.5977,8.8906,0.0,0.8125,0.125,0.0,0.0,0.0625,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077
13729,dpz8dk3,dpz8dk6,0.0552,6.0556,0.0237,5.3731,0.0469,610,43.71,-79.35,43.71,-79.35,East York,9,13,East York,2,8,1.1568,9,4.5556,8.8889,0.0,0.2222,0.1111,0.0,0.4444,0.2222,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077
13730,dpz8dk6,dpz8dk3,0.0388,5.3731,0.0469,6.0556,0.0237,610,43.71,-79.35,43.71,-79.35,East York,2,8,East York,9,13,1.2014,13,4.3077,7.6154,0.0769,0.3846,0.2308,0.0,0.0,0.3077,1.1568,9,4.5556,8.8889,0.0,0.2222,0.1111,0.0,0.4444,0.2222
13731,dpz8dk1,dpz8dk3,0.0651,4.263,0.3333,6.0556,0.0237,610,43.71,-79.35,43.7,-79.35,East York,2,8,East York,1,3,2.1711,16,4.5977,8.8906,0.0,0.8125,0.125,0.0,0.0,0.0625,1.1568,9,4.5556,8.8889,0.0,0.2222,0.1111,0.0,0.4444,0.2222
13732,dpz8dk3,dpz8dk3,0.1406,6.0556,0.0237,6.0556,0.0237,118,43.71,-79.35,43.71,-79.35,East York,2,8,East York,2,8,1.1568,9,4.5556,8.8889,0.0,0.2222,0.1111,0.0,0.4444,0.2222,1.1568,9,4.5556,8.8889,0.0,0.2222,0.1111,0.0,0.4444,0.2222
13733,dpz2t5c,dpz2t5c,0.1208,5.9098,0.0412,5.9098,0.0412,118,43.7,-79.58,43.7,-79.58,Etobicoke,0,0,Etobicoke,0,0,1.5742,17,4.8235,7.8824,0.0,0.0588,0.1176,0.0,0.8235,0.0,1.5742,17,4.8235,7.8824,0.0,0.0588,0.1176,0.0,0.8235,0.0
13734,dpz2th4,dpz2t5c,0.0278,9.0138,0.0341,5.9098,0.0412,3803,43.7,-79.58,43.7,-79.58,Etobicoke,0,0,Etobicoke,0,0,1.1819,49,5.9621,10.3294,0.0204,0.0204,0.0408,0.0,0.898,0.0204,1.5742,17,4.8235,7.8824,0.0,0.0588,0.1176,0.0,0.8235,0.0
13735,dpz2t5c,dpz2th4,0.1846,5.9098,0.0412,9.0138,0.0341,3803,43.7,-79.58,43.7,-79.58,Etobicoke,0,0,Etobicoke,0,0,1.5742,17,4.8235,7.8824,0.0,0.0588,0.1176,0.0,0.8235,0.0,1.1819,49,5.9621,10.3294,0.0204,0.0204,0.0408,0.0,0.898,0.0204
13736,dpz2th4,dpz2th4,0.2223,9.0138,0.0341,9.0138,0.0341,118,43.7,-79.58,43.7,-79.58,Etobicoke,0,0,Etobicoke,0,0,1.1819,49,5.9621,10.3294,0.0204,0.0204,0.0408,0.0,0.898,0.0204,1.1819,49,5.9621,10.3294,0.0204,0.0204,0.0408,0.0,0.898,0.0204
13737,dpz8d5v,dpz8d5v,0.4051,5.6967,0.1418,5.6967,0.1418,118,43.7,-79.36,43.7,-79.36,East York,0,2,East York,0,2,1.0946,20,4.95,7.5,0.05,0.1,0.4,0.05,0.35,0.05,1.0946,20,4.95,7.5,0.05,0.1,0.4,0.05,0.35,0.05
13738,dpz2qkv,dpz2qkv,0.2009,3.1467,0.040999999999999995,3.1467,0.040999999999999995,118,43.66,-79.52,43.66,-79.52,Etobicoke,0,0,Etobicoke,0,0,1.2337,5,5.0,8.4,0.0,0.6,0.4,0.0,0.0,0.0,1.2337,5,5.0,8.4,0.0,0.6,0.4,0.0,0.0,0.0
13739,dpz82hb,dpz82hb,0.2103,5.4733,0.1786,5.4733,0.1786,118,43.66,-79.45,43.66,-79.45,Old Toronto,5,3,Old Toronto,5,3,1.9244,5,4.8,7.4,0.0,0.2,0.6,0.2,0.0,0.0,1.9244,5,4.8,7.4,0.0,0.2,0.6,0.2,0.0,0.0
13740,dpz82j0,dpz82hb,0.1436,4.3506,0.1796,5.4733,0.1786,3803,43.66,-79.45,43.67,-79.45,Old Toronto,5,3,Old Toronto,6,5,1.2729,30,4.6667,6.9333,0.0,0.0667,0.8,0.0,0.1,0.0333,1.9244,5,4.8,7.4,0.0,0.2,0.6,0.2,0.0,0.0
13741,dpz82hb,dpz82j0,0.1624,5.4733,0.1786,4.3506,0.1796,3803,43.67,-79.45,43.66,-79.45,Old Toronto,6,5,Old Toronto,5,3,1.9244,5,4.8,7.4,0.0,0.2,0.6,0.2,0.0,0.0,1.2729,30,4.6667,6.9333,0.0,0.0667,0.8,0.0,0.1,0.0333
13742,dpz82j0,dpz82j0,0.2337,4.3506,0.1796,4.3506,0.1796,118,43.67,-79.45,43.67,-79.45,Old Toronto,6,5,Old Toronto,6,5,1.2729,30,4.6667,6.9333,0.0,0.0667,0.8,0.0,0.1,0.0333,1.2729,30,4.6667,6.9333,0.0,0.0667,0.8,0.0,0.1,0.0333
13743,dpz2rtr,dpz2rtx,0.0432,5.4139,0.1,4.7972,0.027000000000000003,610,43.67,-79.46,43.67,-79.46,Old Toronto,0,15,Old Toronto,0,8,1.6762,6,5.3333,8.8333,0.0,0.6667,0.1667,0.0,0.1667,0.0,1.8309,6,5.1667,8.6667,0.0,0.6667,0.0,0.0,0.0,0.3333
13744,dpz2rtx,dpz2rtx,0.1733,4.7972,0.027000000000000003,4.7972,0.027000000000000003,118,43.67,-79.46,43.67,-79.46,Old Toronto,0,15,Old Toronto,0,15,1.8309,6,5.1667,8.6667,0.0,0.6667,0.0,0.0,0.0,0.3333,1.8309,6,5.1667,8.6667,0.0,0.6667,0.0,0.0,0.0,0.3333
13745,dpz2rv8,dpz2rtx,0.1012,5.4458,0.1509,4.7972,0.027000000000000003,3803,43.67,-79.46,43.67,-79.46,Old Toronto,0,15,Old Toronto,0,6,1.7515,8,4.75,7.125,0.125,0.0,0.375,0.0,0.0,0.5,1.8309,6,5.1667,8.6667,0.0,0.6667,0.0,0.0,0.0,0.3333
13746,dpz2rtr,dpz2rv8,0.0192,5.4139,0.1,5.4458,0.1509,3803,43.67,-79.46,43.67,-79.46,Old Toronto,0,6,Old Toronto,0,8,1.6762,6,5.3333,8.8333,0.0,0.6667,0.1667,0.0,0.1667,0.0,1.7515,8,4.75,7.125,0.125,0.0,0.375,0.0,0.0,0.5
13747,dpz2rtx,dpz2rv8,0.1878,4.7972,0.027000000000000003,5.4458,0.1509,3803,43.67,-79.46,43.67,-79.46,Old Toronto,0,6,Old Toronto,0,15,1.8309,6,5.1667,8.6667,0.0,0.6667,0.0,0.0,0.0,0.3333,1.7515,8,4.75,7.125,0.125,0.0,0.375,0.0,0.0,0.5
13748,dpz2rv8,dpz2rv8,0.1283,5.4458,0.1509,5.4458,0.1509,118,43.67,-79.46,43.67,-79.46,Old Toronto,0,6,Old Toronto,0,6,1.7515,8,4.75,7.125,0.125,0.0,0.375,0.0,0.0,0.5,1.7515,8,4.75,7.125,0.125,0.0,0.375,0.0,0.0,0.5
13749,dpz2rkg,dpz2rmh,0.1517,6.5861,0.0448,6.03,0.0833,3803,43.67,-79.48,43.66,-79.48,York,2,10,Old Toronto,1,11,1.5445,6,4.3333,6.6667,0.0,0.0,0.3333,0.0,0.5,0.1667,2.3771,5,4.6,10.6,0.0,0.4,0.2,0.0,0.0,0.4
13750,dpz2rmh,dpz2rmh,0.2448,6.03,0.0833,6.03,0.0833,118,43.67,-79.48,43.67,-79.48,York,2,10,York,2,10,2.3771,5,4.6,10.6,0.0,0.4,0.2,0.0,0.0,0.4,2.3771,5,4.6,10.6,0.0,0.4,0.2,0.0,0.0,0.4
13751,dpz2rkg,dpz2rkg,0.2347,6.5861,0.0448,6.5861,0.0448,118,43.66,-79.48,43.66,-79.48,Old Toronto,1,11,Old Toronto,1,11,1.5445,6,4.3333,6.6667,0.0,0.0,0.3333,0.0,0.5,0.1667,1.5445,6,4.3333,6.6667,0.0,0.0,0.3333,0.0,0.5,0.1667
13752,dpz2rmh,dpz2rkg,0.1759,6.03,0.0833,6.5861,0.0448,3803,43.66,-79.48,43.67,-79.48,Old Toronto,1,11,York,2,10,2.3771,5,4.6,10.6,0.0,0.4,0.2,0.0,0.0,0.4,1.5445,6,4.3333,6.6667,0.0,0.0,0.3333,0.0,0.5,0.1667
13753,dpz83vm,dpz83vs,0.1069,7.2778,0.0261,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,15,14,2.7794,15,4.5333,8.0,0.0,0.5333,0.1333,0.0667,0.0,0.2667,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13754,dpz83vk,dpz83vs,0.2257,4.5048,0.1721,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,12,17,1.3407,21,4.2857,7.8571,0.0,0.0476,0.8571,0.0,0.0,0.0952,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13755,dpz83v7,dpz83vs,0.2832,3.9253,0.2028,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,6,14,1.2761,29,4.3448,7.2414,0.0,0.2414,0.6552,0.0,0.0,0.1034,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13756,dpz83ve,dpz83vs,0.1582,4.8097,0.0295,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,7,16,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13757,dpz83vs,dpz83vs,0.2309,5.2744,0.0663,5.2744,0.0663,118,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,8,14,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13758,dpz83vu,dpz83vs,0.1583,4.3111,0.0862,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,0,0,1.4842,30,4.5667,7.2,0.0,0.5667,0.3667,0.0,0.0333,0.0333,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13759,dpz83vg,dpz83vs,0.2563,6.8788,0.0462,5.2744,0.0663,610,43.67,-79.37,43.67,-79.37,Old Toronto,8,14,Old Toronto,0,1,2.9729,11,5.5455,8.5455,0.0,0.2727,0.4545,0.0,0.0,0.2727,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769
13760,dpz83vk,dpz83ve,0.0101,4.5048,0.1721,4.8097,0.0295,610,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,12,17,1.3407,21,4.2857,7.8571,0.0,0.0476,0.8571,0.0,0.0,0.0952,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13761,dpz83v7,dpz83ve,0.0191,3.9253,0.2028,4.8097,0.0295,610,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,6,14,1.2761,29,4.3448,7.2414,0.0,0.2414,0.6552,0.0,0.0,0.1034,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13762,dpz83ve,dpz83ve,0.1419,4.8097,0.0295,4.8097,0.0295,118,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,7,16,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13763,dpz83vs,dpz83ve,0.2543,5.2744,0.0663,4.8097,0.0295,610,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,8,14,1.6104,13,4.4615,6.8462,0.0,0.4615,0.3077,0.0769,0.0769,0.0769,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13764,dpz83vu,dpz83ve,0.1326,4.3111,0.0862,4.8097,0.0295,610,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,0,0,1.4842,30,4.5667,7.2,0.0,0.5667,0.3667,0.0,0.0333,0.0333,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13765,dpz83vg,dpz83ve,0.0153,6.8788,0.0462,4.8097,0.0295,610,43.67,-79.37,43.67,-79.37,Old Toronto,7,16,Old Toronto,0,1,2.9729,11,5.5455,8.5455,0.0,0.2727,0.4545,0.0,0.0,0.2727,1.4221,12,5.0,8.0833,0.0833,0.3333,0.25,0.0833,0.0,0.25
13766,dpz86t2,dpz86t9,0.2219,8.0318,0.0322,4.0552,0.1435,610,43.67,-79.34,43.67,-79.34,Old Toronto,10,25,Old Toronto,5,8,2.0695,11,4.5455,7.2727,0.0,0.3636,0.1818,0.2727,0.0909,0.0909,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438
13767,dpz86t9,dpz86t9,0.1151,4.0552,0.1435,4.0552,0.1435,118,43.67,-79.34,43.67,-79.34,Old Toronto,10,25,Old Toronto,10,25,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438
13768,dpz86t8,dpz86t9,0.1058,5.1333,0.0995,4.0552,0.1435,610,43.67,-79.34,43.67,-79.34,Old Toronto,10,25,Old Toronto,2,7,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438
13769,dpz86td,dpz86t9,0.1095,6.2816,0.0258,4.0552,0.1435,610,43.67,-79.34,43.67,-79.34,Old Toronto,10,25,Old Toronto,10,21,2.3114,19,4.5789,8.2632,0.2105,0.3684,0.2105,0.0,0.1053,0.1053,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438
13770,dpz86tf,dpz86t9,0.1231,3.7729,0.0526,4.0552,0.1435,610,43.67,-79.34,43.67,-79.34,Old Toronto,10,25,Old Toronto,9,19,1.0287,8,4.375,6.875,0.125,0.0,0.0,0.625,0.125,0.125,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438
13771,dpz86t2,dpz86t8,0.1307,8.0318,0.0322,5.1333,0.0995,610,43.67,-79.34,43.67,-79.34,Old Toronto,2,7,Old Toronto,5,8,2.0695,11,4.5455,7.2727,0.0,0.3636,0.1818,0.2727,0.0909,0.0909,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211
13772,dpz86t9,dpz86t8,0.1249,4.0552,0.1435,5.1333,0.0995,610,43.67,-79.34,43.67,-79.34,Old Toronto,2,7,Old Toronto,10,25,1.0088,32,4.6875,7.5,0.0313,0.0625,0.375,0.0313,0.1563,0.3438,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211
13773,dpz86t8,dpz86t8,0.1671,5.1333,0.0995,5.1333,0.0995,118,43.67,-79.34,43.67,-79.34,Old Toronto,2,7,Old Toronto,2,7,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211
13774,dpz86mz,dpz86t8,0.0607,3.2033,0.1667,5.1333,0.0995,3803,43.67,-79.34,43.67,-79.34,Old Toronto,2,7,Old Toronto,0,5,1.5425,5,4.6,6.8,0.2,0.2,0.4,0.0,0.2,0.0,1.328,19,4.8421,7.7895,0.0,0.0526,0.1579,0.1053,0.2632,0.4211
13775,dpz82ug,dpz82ug,0.1654,4.1286,0.0467,4.1286,0.0467,118,43.66,-79.42,43.66,-79.42,Old Toronto,28,17,Old Toronto,28,17,1.625,7,4.0,6.7143,0.1429,0.5714,0.2857,0.0,0.0,0.0,1.625,7,4.0,6.7143,0.1429,0.5714,0.2857,0.0,0.0,0.0
13776,dpz82vh,dpz82ug,0.0858,4.4525,0.3509,4.1286,0.0467,3803,43.66,-79.42,43.67,-79.41,Old Toronto,28,17,Old Toronto,24,20,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05,1.625,7,4.0,6.7143,0.1429,0.5714,0.2857,0.0,0.0,0.0
13777,dpz82vh,dpz82vh,0.1234,4.4525,0.3509,4.4525,0.3509,118,43.67,-79.41,43.67,-79.41,Old Toronto,24,20,Old Toronto,24,20,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05
13778,dpz82uv,dpz82vh,0.0421,5.962999999999999,0.0789,4.4525,0.3509,3803,43.67,-79.41,43.66,-79.41,Old Toronto,24,20,Old Toronto,33,21,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05
13779,dpz82vj,dpz82vh,0.1259,6.1615,0.1379,4.4525,0.3509,610,43.67,-79.41,43.67,-79.41,Old Toronto,24,20,Old Toronto,35,22,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05
13780,dpz82vh,dpz82vj,0.1677,4.4525,0.3509,6.1615,0.1379,610,43.67,-79.41,43.67,-79.41,Old Toronto,35,22,Old Toronto,24,20,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13781,dpz82vn,dpz82vj,0.401,7.4881,0.0372,6.1615,0.1379,610,43.67,-79.41,43.67,-79.41,Old Toronto,35,22,Old Toronto,33,22,2.0001,7,5.4286,8.5714,0.0,0.1429,0.2857,0.2857,0.2857,0.0,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13782,dpz82vq,dpz82vj,0.1512,5.8139,0.2,6.1615,0.1379,610,43.67,-79.41,43.67,-79.41,Old Toronto,35,22,Old Toronto,14,12,1.5719,6,6.3333,10.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13783,dpz82uv,dpz82vj,0.0473,5.962999999999999,0.0789,6.1615,0.1379,3803,43.67,-79.41,43.66,-79.41,Old Toronto,35,22,Old Toronto,33,21,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13784,dpz82vj,dpz82vj,0.1704,6.1615,0.1379,6.1615,0.1379,118,43.67,-79.41,43.67,-79.41,Old Toronto,35,22,Old Toronto,35,22,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13785,dpz82vm,dpz82vj,0.1208,5.2286,0.2333,6.1615,0.1379,610,43.67,-79.41,43.67,-79.41,Old Toronto,35,22,Old Toronto,2,9,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125
13786,dpz82vh,dpz82uv,0.0716,4.4525,0.3509,5.962999999999999,0.0789,3803,43.66,-79.41,43.67,-79.41,Old Toronto,33,21,Old Toronto,24,20,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111
13787,dpz82vn,dpz82uv,0.0592,7.4881,0.0372,5.962999999999999,0.0789,3803,43.66,-79.41,43.67,-79.41,Old Toronto,33,21,Old Toronto,33,22,2.0001,7,5.4286,8.5714,0.0,0.1429,0.2857,0.2857,0.2857,0.0,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111
13788,dpz82uv,dpz82uv,0.2015,5.962999999999999,0.0789,5.962999999999999,0.0789,118,43.66,-79.41,43.66,-79.41,Old Toronto,33,21,Old Toronto,33,21,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111
13789,dpz82vj,dpz82uv,0.0711,6.1615,0.1379,5.962999999999999,0.0789,3803,43.66,-79.41,43.67,-79.41,Old Toronto,33,21,Old Toronto,35,22,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125,1.6815,9,5.0,7.7778,0.0,0.3333,0.4444,0.0,0.1111,0.1111
13790,dpz82vh,dpz82vm,0.1195,4.4525,0.3509,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,24,20,1.1496,20,5.05,8.2,0.05,0.3,0.6,0.0,0.0,0.05,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13791,dpz82vn,dpz82vm,0.0357,7.4881,0.0372,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,33,22,2.0001,7,5.4286,8.5714,0.0,0.1429,0.2857,0.2857,0.2857,0.0,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13792,dpz82vq,dpz82vm,0.052,5.8139,0.2,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,14,12,1.5719,6,6.3333,10.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13793,dpz82vj,dpz82vm,0.07,6.1615,0.1379,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,35,22,1.5322,16,6.125,9.875,0.0,0.3125,0.375,0.0,0.1875,0.125,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13794,dpz82vm,dpz82vm,0.1367,5.2286,0.2333,5.2286,0.2333,118,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,2,9,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13795,dpz82vt,dpz82vm,0.0878,5.95,0.0725,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,1,10,1.6151,5,5.2,8.8,0.2,0.4,0.2,0.0,0.0,0.2,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13796,dpz82vs,dpz82vm,0.074,3.9139,0.1622,5.2286,0.2333,610,43.67,-79.41,43.67,-79.41,Old Toronto,2,9,Old Toronto,1,6,1.5207,6,5.8333,8.6667,0.0,0.6667,0.1667,0.0,0.0,0.1667,1.699,7,6.1429,9.8571,0.0,0.4286,0.1429,0.0,0.0,0.4286
13797,dpz2rug,dpz2rug,0.1471,3.6929,0.0707,3.6929,0.0707,118,43.66,-79.46,43.66,-79.46,Old Toronto,3,10,Old Toronto,3,10,1.1023,7,4.2857,7.1429,0.0,0.2857,0.4286,0.0,0.0,0.2857,1.1023,7,4.2857,7.1429,0.0,0.2857,0.4286,0.0,0.0,0.2857
13798,dpz82hf,dpz82j5,0.0261,6.0119,0.053,3.9436,0.1806,3803,43.67,-79.45,43.66,-79.45,Old Toronto,2,0,Old Toronto,2,2,1.6175,7,5.0,8.5714,0.2857,0.4286,0.2857,0.0,0.0,0.0,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769
13799,dpz82j5,dpz82j5,0.0883,3.9436,0.1806,3.9436,0.1806,118,43.67,-79.45,43.67,-79.45,Old Toronto,2,0,Old Toronto,2,0,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769
13800,dpz82j7,dpz82j5,0.0623,4.2333,0.0403,3.9436,0.1806,610,43.67,-79.45,43.67,-79.45,Old Toronto,2,0,Old Toronto,2,1,2.0985,11,4.9091,7.9091,0.0909,0.0909,0.4545,0.0909,0.1818,0.0909,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769
13801,dpz82hf,dpz82hf,0.3184,6.0119,0.053,6.0119,0.053,118,43.66,-79.45,43.66,-79.45,Old Toronto,2,2,Old Toronto,2,2,1.6175,7,5.0,8.5714,0.2857,0.4286,0.2857,0.0,0.0,0.0,1.6175,7,5.0,8.5714,0.2857,0.4286,0.2857,0.0,0.0,0.0
13802,dpz82j5,dpz82hf,0.058,3.9436,0.1806,6.0119,0.053,3803,43.66,-79.45,43.67,-79.45,Old Toronto,2,2,Old Toronto,2,0,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769,1.6175,7,5.0,8.5714,0.2857,0.4286,0.2857,0.0,0.0,0.0
13803,dpz82j5,dpz82j7,0.0488,3.9436,0.1806,4.2333,0.0403,610,43.67,-79.45,43.67,-79.45,Old Toronto,2,1,Old Toronto,2,0,1.5539,13,4.9231,7.6154,0.0,0.1538,0.0769,0.0,0.6923,0.0769,2.0985,11,4.9091,7.9091,0.0909,0.0909,0.4545,0.0909,0.1818,0.0909
13804,dpz82j7,dpz82j7,0.1614,4.2333,0.0403,4.2333,0.0403,118,43.67,-79.45,43.67,-79.45,Old Toronto,2,1,Old Toronto,2,1,2.0985,11,4.9091,7.9091,0.0909,0.0909,0.4545,0.0909,0.1818,0.0909,2.0985,11,4.9091,7.9091,0.0909,0.0909,0.4545,0.0909,0.1818,0.0909
13805,dpz86kb,dpz86kb,0.2015,5.0648,0.1698,5.0648,0.1698,118,43.66,-79.35,43.66,-79.35,Old Toronto,14,15,Old Toronto,14,15,1.2351,9,5.2222,8.3333,0.1111,0.3333,0.2222,0.0,0.2222,0.1111,1.2351,9,5.2222,8.3333,0.1111,0.3333,0.2222,0.0,0.2222,0.1111
